,time_index,service,rate,error_rate,duration
6592,599,Shipping Cost Service,873,0.007116831596510172,0.11842622434281244
6593,599,Caching Service,917,0.10292347595011368,2.197481461085297
6594,599,Product Service,859,0.11134330470644527,2.4021762377571116
6595,599,Auth Service,859,0.014436133336743658,0.14737358354325011
6596,599,Order Service,855,0.032831460375275456,0.989578094367112
6597,599,API,859,0.1529267811885986,4.129542974868353
6598,599,www,859,0.1529267811885986,4.579690970668133
6599,599,Website,859,0.1529267811885986,5.034911802396576
6600,600,Product DB,907,0.0004064307993815789,0.3023500101135696
6601,600,Customer DB,895,0.0015374740050720557,0.29376327027217547
6602,600,Order DB,862,0.012179851754680596,0.05197462275093989
6603,600,Shipping Cost Service,895,0.03656057657707458,0.2098321367996061
6604,600,Caching Service,907,0.0004064307993815789,2.452540657332784
6605,600,Product Service,895,0.038432809070133245,2.7060017436590664
6606,600,Auth Service,895,0.020382182174026053,0.5800237697513275
6607,600,Order Service,862,0.012179851754680596,0.6325959473374287
6608,600,API,895,0.06950468162868306,4.49701060285774
6609,600,www,895,0.06950468162868306,4.729767928957031
6610,600,Website,895,0.06950468162868306,5.068468027913633
6611,601,Product DB,919,0.0018780909251241188,0.28318782229882666
6612,601,Customer DB,868,0.015942366724124,0.7422787846209207
6613,601,Order DB,918,0.0108967337271471,0.24276267492007958
6614,601,Shipping Cost Service,934,0.010499473024724326,0.313123282243605
6615,601,Caching Service,919,0.0018780909251241188,2.443431589529971
6616,601,Product Service,868,0.030872494113022318,2.6289122554136313
6617,601,Auth Service,868,0.015942366724124,1.0845454638838052
6618,601,Order Service,918,0.0108967337271471,0.8086040584122778
6619,601,API,868,0.056714648029632,5.337496657188753
6620,601,www,868,0.056714648029632,5.361106669662247
6621,601,Website,868,0.056714648029632,5.409077876061858
6622,602,Product DB,914,0.010592325884925678,0.47257352944156833
6623,602,Customer DB,958,0.013962581113041453,0.23384534311628316
6624,602,Order DB,926,0.003228737133266317,0.1726061142804286
6625,602,Shipping Cost Service,967,0.02040867494041619,0.23010232773384443
6626,602,Caching Service,914,0.10611400616838217,2.2666392136042175
6627,602,Product Service,958,0.13658327077724974,2.661661538970735
6628,602,Auth Service,958,0.035189848066606674,0.7441087148581902
6629,602,Order Service,926,0.003228737133266317,0.8318279109555227
6630,602,API,958,0.16965641960583744,5.049179538627171
6631,602,www,958,0.16965641960583744,5.466157388682916
6632,602,Website,958,0.16965641960583744,6.049466192550416
6633,603,Product DB,904,0.0009838742372545058,0.4121737738106355
6634,603,Customer DB,872,0.0018262402623617042,0.03337214651777386
6635,603,Order DB,910,0.017192770386936618,0.5950677911351553
6636,603,Shipping Cost Service,843,0.004267477791782219,0.17917661400953425
6637,603,Caching Service,904,0.10621898220373781,2.117641397466729
6638,603,Product Service,872,0.11165846609981134,2.2959824289752566
6639,603,Auth Service,872,0.03014988939616714,0.510828318917821
6640,603,Order Service,910,0.017192770386936618,1.1111619454631894
6641,603,API,872,0.15325443628137814,4.767339117007007
6642,603,www,872,0.15325443628137814,4.949671586504839
6643,603,Website,872,0.15325443628137814,5.078313142943657
6644,604,Product DB,885,0.00880495952345445,0.1371929114540825
6645,604,Customer DB,890,0.0020287321344982547,0.09203823392974787
6646,604,Order DB,914,0.006633456617455872,0.18556280307630688
6647,604,Shipping Cost Service,934,0.0045227886619937895,0.41287732180730785
6648,604,Caching Service,885,0.00880495952345445,2.283946776260228
6649,604,Product Service,890,0.015289699707961457,2.4288087506338214
6650,604,Auth Service,890,0.007600959576728343,0.49139607569983823
6651,604,Order Service,914,0.006633456617455872,0.7067224561209716
6652,604,API,890,0.029256826233792665,4.364219933022451
6653,604,www,890,0.029256826233792665,4.565759260358775
6654,604,Website,890,0.029256826233792665,4.7048072833312125
6655,605,Product DB,885,0.0005811159449836729,0.17968162648262698
6656,605,Customer DB,955,0.010494457326987006,0.003454699755085356
6657,605,Order DB,869,0.023185426460815478,0.09347846856774106
6658,605,Shipping Cost Service,929,0.003985865203183213,0.10639049166480488
6659,605,Caching Service,885,0.0005811159449836729,2.4046400162501946
6660,605,Product Service,955,0.015011218544342064,2.6895655785935473
6661,605,Auth Service,955,0.027078354966153698,0.1338835422759234
6662,605,Order Service,869,0.025155516169162787,0.8075150364916002
6663,605,API,955,0.06579005082012257,4.370092284578565
6664,605,www,955,0.06579005082012257,4.486672851988508
6665,605,Website,955,0.06579005082012257,4.622692250415322
6666,606,Product DB,967,0.005956394468961251,0.11970353487825719
6667,606,Customer DB,919,0.00406251397343304,0.09725251015988268
6668,606,Order DB,911,0.006341326046281391,0.09671935737512238
6669,606,Shipping Cost Service,946,0.0020114402607931867,0.24043295239771667
6670,606,Caching Service,967,0.005956394468961251,2.2676462468622662
6671,606,Product Service,919,0.029613084784407488,2.4811849232695375
6672,606,Auth Service,919,0.005589966986801481,0.43524411000290375
6673,606,Order Service,911,0.006341326046281391,0.6566151646187819
6674,606,API,919,0.04115665734086582,4.27324457049298
6675,606,www,919,0.04115665734086582,4.396013784216772
6676,606,Website,919,0.04115665734086582,4.547799557655192
6677,607,Product DB,902,0.009154424240299422,0.11060469102401725
6678,607,Customer DB,953,0.007255520561661222,0.10426916107156409
6679,607,Order DB,892,0.006070373568246314,0.11539869155973065
6680,607,Shipping Cost Service,907,0.009238219545571233,0.10385296003916164
6681,607,Caching Service,902,0.14200697329990422,2.195612581104656
6682,607,Product Service,953,0.1561009776606993,2.3841245071203314
6683,607,Auth Service,953,0.007255520561661222,0.33157950008825354
6684,607,Order Service,892,0.013457779915036551,0.8022788256871893
6685,607,API,953,0.17349851068232525,4.264488817178648
6686,607,www,953,0.17349851068232525,4.8110985895745255
6687,607,Website,953,0.17349851068232525,4.963920010281707
6688,608,Product DB,910,0.0036273810015266584,0.13839286049293525
6689,608,Customer DB,864,0.006931525270811286,0.15218691372368923
6690,608,Order DB,906,0.024150076377748363,0.1474139448039042
6691,608,Shipping Cost Service,888,0.0005372114206630624,0.11364098719858455
6692,608,Caching Service,910,0.10451145888594493,2.113381220219915
6693,608,Product Service,864,0.1111962924839689,2.227940335655464
6694,608,Auth Service,864,0.006931525270811286,0.6374988412577282
6695,608,Order Service,906,0.024150076377748363,0.7439286195465645
6696,608,API,864,0.13867295231076926,4.488472904359546
6697,608,www,864,0.13867295231076926,4.554457010206258
6698,608,Website,864,0.13867295231076926,4.829756685325575
6699,609,Product DB,853,0.008057561512617595,0.2862190545184925
6700,609,Customer DB,893,0.013516046523588732,0.28636650157621796
6701,609,Order DB,891,0.0039368266599409995,0.0782136733152019
6702,609,Shipping Cost Service,850,0.007879730411753291,0.10475735603496153
6703,609,Caching Service,853,0.008057561512617595,2.445168502570959
6704,609,Product Service,893,0.029175296009239404,2.8284590220070127
6705,609,Auth Service,893,0.01481932319195682,0.4146926446767113
6706,609,Order Service,891,0.009548668252611347,0.5795020007744004
6707,609,API,893,0.05269496773382609,4.394614895352598
6708,609,www,893,0.05269496773382609,4.4386306412586904
6709,609,Website,893,0.05269496773382609,4.585882930482608
6710,610,Product DB,878,0.002606849201863203,0.17548747251340255
6711,610,Customer DB,940,0.010362582758149011,0.3669028036500383
6712,610,Order DB,912,0.007939790322980573,0.32355555900547056
6713,610,Shipping Cost Service,901,0.022081642657318403,0.3107160686263156
6714,610,Caching Service,878,0.10457367651072141,2.1600990318666016
6715,610,Product Service,940,0.13342019599011756,2.2673608623401877
6716,610,Auth Service,940,0.010362582758149011,0.6315836410728537
6717,610,Order Service,912,0.007939790322980573,0.8548751824361998
6718,610,API,940,0.1492093635113907,4.3391695772606775
6719,610,www,940,0.1492093635113907,4.523837358967182
6720,610,Website,940,0.1492093635113907,4.9564119923548775
6721,611,Product DB,826,0.008718491950422716,0.1704352563406461
6722,611,Customer DB,919,0.004188314854730745,0.5639795833772643
6723,611,Order DB,892,0.028394930746855927,0.012579092380732473
6724,611,Shipping Cost Service,878,0.001842152727651021,0.25924205495885694
6725,611,Caching Service,826,0.08760775885081462,2.169288365744925
6726,611,Product Service,919,0.09310287110688042,2.32306708762856
6727,611,Auth Service,919,0.00991901637232134,0.8209563424636733
6728,611,Order Service,892,0.028394930746855927,0.745660887367481
6729,611,API,919,0.12759425236629718,4.615470981902967
6730,611,www,919,0.12759425236629718,4.620761352489347
6731,611,Website,919,0.12759425236629718,4.728405154529404
6732,612,Product DB,911,0.022506800625634482,0.2253992926298996
6733,612,Customer DB,939,0.004356499443497343,0.1420739851812137
6734,612,Order DB,922,0.011857578371379006,0.22007007863433295
6735,612,Shipping Cost Service,912,7.949315914678853e-05,0.2367518535141765
6736,612,Caching Service,911,0.05142545749700466,2.2591600592720322
6737,612,Product Service,939,0.05563299864794902,2.552166241192894
6738,612,Auth Service,939,0.011237985608754098,0.4238980854144764
6739,612,Order Service,922,0.011857578371379006,0.8517406958042435
6740,612,API,939,0.07731784524496121,4.861568402062754
6741,612,www,939,0.07731784524496121,4.9961931402280495
6742,612,Website,939,0.07731784524496121,5.187317055158201
6743,613,Product DB,941,0.01884358720326958,0.3772884595626501
6744,613,Customer DB,922,0.005575059371474632,0.35376817505394786
6745,613,Order DB,897,0.03621265231146388,0.36277113989392445
6746,613,Shipping Cost Service,926,0.001935222100369159,0.20513157472901467
6747,613,Caching Service,941,0.17876998598732302,2.2032217778728653
6748,613,Product Service,922,0.18492879431304288,2.4263084447155463
6749,613,Auth Service,922,0.02077240267762178,0.48244017046752674
6750,613,Order Service,897,0.03621265231146388,1.0591445909659978
6751,613,API,922,0.23076255583291405,4.524729354702805
6752,613,www,922,0.23076255583291405,4.7424425499963805
6753,613,Website,922,0.23076255583291405,5.162024521727103
6754,614,Product DB,938,0.01563639273191322,0.5413349073210278
6755,614,Customer DB,892,0.008641321237509492,0.1775701976174896
6756,614,Order DB,861,1.157216138295633e-05,0.0779062331744305
6757,614,Shipping Cost Service,959,0.01955504704895733,0.11256899976166948
6758,614,Caching Service,938,0.13519774006438262,2.225698673830385
6759,614,Product Service,892,0.15943588754638727,2.400980806071493
6760,614,Auth Service,892,0.008641321237509492,0.33129709321813416
6761,614,Order Service,861,0.0152204152302068,0.6257290299382606
6762,614,API,892,0.17938265210957538,3.895799116275457
6763,614,www,892,0.17938265210957538,4.076343136528213
6764,614,Website,892,0.17938265210957538,4.181420141197312
6765,615,Product DB,859,0.004798055882447593,0.2994318253416856
6766,615,Customer DB,874,0.013951960296507027,0.3777663156839368
6767,615,Order DB,859,0.0029624715993287463,0.26594367313254036
6768,615,Shipping Cost Service,936,0.00877996781511367,0.29089835161468314
6769,615,Caching Service,859,0.11920867327920509,2.2615846494912204
6770,615,Product Service,874,0.1391228634329309,2.6634878272144618
6771,615,Auth Service,874,0.013951960296507027,0.5150770384305534
6772,615,Order Service,859,0.0029624715993287463,1.1847268843181298
6773,615,API,874,0.15364852910994242,5.000422298112182
6774,615,www,874,0.15364852910994242,5.0937587305783
6775,615,Website,874,0.15364852910994242,5.0982319398573175
6776,616,Product DB,898,0.02380484662796813,0.18379843012831898
6777,616,Customer DB,948,0.012182273678904985,0.2872685283333632
6778,616,Order DB,890,0.003408952598620117,0.21410264252187125
6779,616,Shipping Cost Service,911,0.012388612482799976,0.3279604255709382
6780,616,Caching Service,898,0.02380484662796813,2.3457329762752472
6781,616,Product Service,948,0.04764349780770616,2.803837603894012
6782,616,Auth Service,948,0.012182273678904985,0.4087962700947238
6783,616,Order Service,890,0.0062833484485511305,0.7442745772893541
6784,616,API,948,0.065156454531347,4.530018918318056
6785,616,www,948,0.065156454531347,4.799099247448151
6786,616,Website,948,0.065156454531347,5.00182855648599
6787,617,Product DB,882,0.031854437168017,0.3038161450869532
6788,617,Customer DB,937,0.016000134591328437,0.03353236360846191
6789,617,Order DB,921,0.004896847545373883,0.028284453111468134
6790,617,Shipping Cost Service,882,0.011983010011505209,0.4900275707146008
6791,617,Caching Service,882,0.031854437168017,2.48946366622906
6792,617,Product Service,937,0.05876057212034991,2.596405941354764
6793,617,Auth Service,937,0.016000134591328437,0.21548132734782507
6794,617,Order Service,921,0.004896847545373883,0.7774563262103574
6795,617,API,937,0.07835588931505277,4.116881489986971
6796,617,www,937,0.07835588931505277,4.528042130455071
6797,617,Website,937,0.07835588931505277,4.630197829908962
6798,618,Product DB,906,0.013724664364926467,0.1027127684061639
6799,618,Customer DB,904,0.007595413231281855,0.07439089473538511
6800,618,Order DB,846,0.0370561314924437,0.012628730268798342
6801,618,Shipping Cost Service,857,0.000840336097013891,0.4919365785897558
6802,618,Caching Service,906,0.013724664364926467,2.312608414054273
6803,618,Product Service,904,0.022038340765528686,2.4637906602166075
6804,618,Auth Service,904,0.007595413231281855,0.3086026257978261
6805,618,Order Service,846,0.0370561314924437,0.5312930266451467
6806,618,API,904,0.06543058573664207,3.878565956428063
6807,618,www,904,0.06543058573664207,3.9326006296426548
6808,618,Website,904,0.06543058573664207,4.050866914598264
6809,619,Product DB,933,0.0027785204581867924,0.047851587246217624
6810,619,Customer DB,887,0.0012157177956254996,0.16227401336816155
6811,619,Order DB,879,0.016112834587401467,0.2852095508154437
6812,619,Shipping Cost Service,922,0.007463129803386503,0.16414275513904503
6813,619,Caching Service,933,0.09257273903283257,2.225697724595273
6814,619,Product Service,887,0.10043992879623154,2.8618257688435613
6815,619,Auth Service,887,0.009115313336345571,0.35157323436508736
6816,619,Order Service,879,0.016112834587401467,0.8403431868603861
6817,619,API,887,0.12300204177035368,4.602453772337314
6818,619,www,887,0.12300204177035368,4.773311209063657
6819,619,Website,887,0.12300204177035368,4.8018581246301535
6820,620,Product DB,870,0.009026502433797703,0.19714803269883727
6821,620,Customer DB,851,0.018931376053302848,0.13940446102636425
6822,620,Order DB,919,0.006377618608690854,0.3081873000108857
6823,620,Shipping Cost Service,904,0.004909350760879907,0.11454508329718535
6824,620,Caching Service,870,0.009026502433797703,2.329793948667786
6825,620,Product Service,851,0.032559929033982304,2.7675621485801747
6826,620,Auth Service,851,0.018931376053302848,0.24215189855527205
6827,620,Order Service,919,0.006377618608690854,0.8999658345322173
6828,620,API,851,0.056928058720938646,4.722593411070731
6829,620,www,851,0.056928058720938646,5.191888203350365
6830,620,Website,851,0.056928058720938646,5.235751242315161
6831,621,Product DB,895,0.003446302966828393,0.06966169082465404
6832,621,Customer DB,901,0.011714983477797881,0.2543616348919867
6833,621,Order DB,900,0.006589967362971372,0.09882450358150811
6834,621,Shipping Cost Service,914,0.021402492891653503,0.11503244005598641
6835,621,Caching Service,895,0.05262283891441984,2.185921489141922
6836,621,Product Service,901,0.0837600439255598,2.4171858113386944
6837,621,Auth Service,901,0.011714983477797881,0.3874762372906558
6838,621,Order Service,900,0.006589967362971372,0.8258350332223894
6839,621,API,901,0.10046103631027681,4.4966551105753805
6840,621,www,901,0.10046103631027681,4.560774001093943
6841,621,Website,901,0.10046103631027681,4.5836957214600185
6842,622,Product DB,951,0.0069993107443317775,0.026216033933736827
6843,622,Customer DB,872,0.02717639234409772,0.005902689870558116
6844,622,Order DB,900,0.018434893987331058,0.1704502879746592
6845,622,Shipping Cost Service,848,0.025263723718536385,0.2566958610956611
6846,622,Caching Service,951,0.08068367926419572,2.1536377306420307
6847,622,Product Service,872,0.12826155250180293,2.434332159456318
6848,622,Auth Service,872,0.02717639234409772,0.27658294148446444
6849,622,Order Service,900,0.018434893987331058,0.7717957868241089
6850,622,API,872,0.16758592878186107,4.340859630658978
6851,622,www,872,0.16758592878186107,4.342994388313774
6852,622,Website,872,0.16758592878186107,4.420648899606237
6853,623,Product DB,859,0.002239421463867129,0.024552796020345678
6854,623,Customer DB,870,0.0035164704666894087,0.19741124580037794
6855,623,Order DB,937,0.013046349327527082,0.21430530265489753
6856,623,Shipping Cost Service,902,0.007886530067995067,0.15880862558145364
6857,623,Caching Service,859,0.14088555510746767,2.123270768985465
6858,623,Product Service,870,0.1506582119757518,2.4696856130238554
6859,623,Auth Service,870,0.017751139270352136,0.4516213403046636
6860,623,Order Service,937,0.013046349327527082,1.104873546038481
6861,623,API,870,0.17661910901253863,4.6547851311319945
6862,623,www,870,0.17661910901253863,4.702595043106837
6863,623,Website,870,0.17661910901253863,5.144926947145274
6864,624,Product DB,907,0.0053158249832067316,0.5423111436323668
6865,624,Customer DB,916,0.00552502460958103,0.03401137842638729
6866,624,Order DB,905,0.009832859709997725,0.18371279008427424
6867,624,Shipping Cost Service,928,0.02349612187119501,0.4021305801524564
6868,624,Caching Service,907,0.09864486315724658,2.2425278368625103
6869,624,Product Service,916,0.12468621170902139,2.4628787091065045
6870,624,Auth Service,916,0.00552502460958103,0.5536833909870225
6871,624,Order Service,905,0.009832859709997725,0.834452622104774
6872,624,API,916,0.13808162662292,4.489094356855009
6873,624,www,916,0.13808162662292,4.542561891002718
6874,624,Website,916,0.13808162662292,4.589195627641668
6875,625,Product DB,885,0.0036810377533273595,0.239587865114869
6876,625,Customer DB,905,0.012225185841836182,0.24466786484696434
6877,625,Order DB,896,0.005155735468250922,0.0018251703049128821
6878,625,Shipping Cost Service,840,0.006913685107051068,0.11209869020397276
6879,625,Caching Service,885,0.0036810377533273595,2.499510586191239
6880,625,Product Service,905,0.022665247835715996,2.752727782236498
6881,625,Auth Service,905,0.012225185841836182,0.478843439536944
6882,625,Order Service,896,0.005155735468250922,1.0168992547634805
6883,625,API,905,0.039590625019033765,4.844697706313123
6884,625,www,905,0.039590625019033765,5.1490060169653455
6885,625,Website,905,0.039590625019033765,5.466741448899744
6886,626,Product DB,897,0.01884951373859847,0.4049777056954744
6887,626,Customer DB,867,0.005883041791873389,0.19537688290307864
6888,626,Order DB,886,0.001602305639266898,0.07503021835277382
6889,626,Shipping Cost Service,855,0.012499331348101066,0.25185850022772416
6890,626,Caching Service,897,0.01884951373859847,2.6060591936394504
6891,626,Product Service,867,0.03681324007664655,2.8338218140138625
6892,626,Auth Service,867,0.018638662652095257,0.4758820461733997
6893,626,Order Service,886,0.009405998976148452,0.6204193920893197
6894,626,API,867,0.06365662552376528,4.55909606589581
6895,626,www,867,0.06365662552376528,4.704035768898105
6896,626,Website,867,0.06365662552376528,4.943110024026483
6897,627,Product DB,892,0.0059292390140014434,0.42230944840141427
6898,627,Customer DB,920,0.003430145169330697,0.5446055060263556
6899,627,Order DB,917,0.004795568201372235,0.1318497644637714
6900,627,Shipping Cost Service,937,0.022877349767426697,0.40011395494655677
6901,627,Caching Service,892,0.10908645998921061,2.2021876592279455
6902,627,Product Service,920,0.13245425110284048,2.3183097000964707
6903,627,Auth Service,920,0.008660029136315146,0.8679850638549157
6904,627,Order Service,917,0.020619161485346905,0.7284514432932298
6905,627,API,920,0.15770037728599218,4.6081322463427465
6906,627,www,920,0.15770037728599218,4.755113509282172
6907,627,Website,920,0.15770037728599218,4.863260522926793
6908,628,Product DB,949,0.006521579654367114,0.5168690907337438
6909,628,Customer DB,867,0.0034927436431770134,0.03316891531919952
6910,628,Order DB,874,0.0020466011547031378,0.050360235779072574
6911,628,Shipping Cost Service,883,0.01107180820125568,0.26467082050861224
6912,628,Caching Service,949,0.06886166953087955,2.3287774043440694
6913,628,Product Service,867,0.08238727398039847,2.462125807910228
6914,628,Auth Service,867,0.022681809075778124,0.2001219145977136
6915,628,Order Service,874,0.011755783339840202,0.6230905973162973
6916,628,API,867,0.11374297254439847,3.876005787182633
6917,628,www,867,0.11374297254439847,4.042854649026346
6918,628,Website,867,0.11374297254439847,4.250671694675789
6919,629,Product DB,857,0.010587967471081676,0.07169098122991459
6920,629,Customer DB,871,0.00021172331222713825,0.2972920321474057
6921,629,Order DB,904,0.0018749865197271215,0.1321418470175644
6922,629,Shipping Cost Service,875,0.0076719596773328555,0.5898487965489893
6923,629,Caching Service,857,0.010587967471081676,2.17694672790764
6924,629,Product Service,871,0.01838657114726372,2.449337479411618
6925,629,Auth Service,871,0.007374732145525346,0.4378650432227502
6926,629,Order Service,904,0.003325116165070162,0.6778203697780059
6927,629,API,871,0.0288656149671368,4.321734603354223
6928,629,www,871,0.0288656149671368,4.413776873039874
6929,629,Website,871,0.0288656149671368,4.464814380001067
6930,630,Product DB,901,0.014081467365870431,0.005624527298275752
6931,630,Customer DB,942,0.001626319648128128,0.01006404643928235
6932,630,Order DB,896,0.02137957827502431,0.10426782712132882
6933,630,Shipping Cost Service,873,0.005587941805656364,0.15542468014414232
6934,630,Caching Service,901,0.014081467365870431,2.1173126003705542
6935,630,Product Service,942,0.021185181622144666,2.657667026164265
6936,630,Auth Service,942,0.002425423343058534,0.601073626174845
6937,630,Order Service,896,0.02137957827502431,0.9648616288874128
6938,630,API,942,0.0444351139768181,4.916328648021123
6939,630,www,942,0.0444351139768181,4.999528247710841
6940,630,Website,942,0.0444351139768181,5.16646607152409
6941,631,Product DB,913,0.010796917662224367,0.451681326334805
6942,631,Customer DB,912,0.006501214074288742,0.033360123345411545
6943,631,Order DB,905,0.0026472130997757773,0.22125919565482716
6944,631,Shipping Cost Service,922,0.005389254115038508,0.295533974091695
6945,631,Caching Service,913,0.0841468419557692,2.1294260610546387
6946,631,Product Service,912,0.09500467633009813,2.3267796265000507
6947,631,Auth Service,912,0.024450559269951648,0.5939997453754435
6948,631,Order Service,905,0.004938083251758531,0.7976561514169533
6949,631,API,912,0.12149199224387675,4.5700257461769205
6950,631,www,912,0.12149199224387675,4.689152068555167
6951,631,Website,912,0.12149199224387675,4.821861145719647
6952,632,Product DB,907,0.0006173910776751954,0.32936399236236663
6953,632,Customer DB,886,0.0179587636260978,0.05601563602603485
6954,632,Order DB,892,0.012424215098879081,0.14370271735325538
6955,632,Shipping Cost Service,889,0.005057827644826955,0.12129062683110484
6956,632,Caching Service,907,0.09548125152865879,2.148386023537352
6957,632,Product Service,886,0.11621803031263322,2.504376963710811
6958,632,Auth Service,886,0.0179587636260978,0.1572498490392866
6959,632,Order Service,892,0.012424215098879081,1.0219616596320278
6960,632,API,886,0.142872766531553,4.450713522181771
6961,632,www,886,0.142872766531553,4.546394192251507
6962,632,Website,886,0.142872766531553,4.5505533389698165
6963,633,Product DB,948,0.017419156863159525,0.3215460271718927
6964,633,Customer DB,886,0.007840376544687678,0.317160373618951
6965,633,Order DB,942,0.00036929515584227887,0.41100879831336407
6966,633,Shipping Cost Service,897,0.0029593570030918897,0.21117163678176523
6967,633,Caching Service,948,0.017419156863159525,2.5674421727269636
6968,633,Product Service,886,0.028007969852476555,2.893316420324886
6969,633,Auth Service,886,0.029912813009048075,0.4363808535626807
6970,633,Order Service,942,0.023069099715065343,1.2011962111326182
6971,633,API,886,0.07883523232256207,5.2147936352961395
6972,633,www,886,0.07883523232256207,5.262619544889467
6973,633,Website,886,0.07883523232256207,5.732519765535971
6974,634,Product DB,895,0.004663554898567921,0.06626917752588826
6975,634,Customer DB,936,0.025557436547550504,0.2211515977777515
6976,634,Order DB,862,0.012568529254205669,0.003711230763446317
6977,634,Shipping Cost Service,924,0.005214439009731269,0.3634083431534515
6978,634,Caching Service,895,0.07083989989546172,2.1722266759870537
6979,634,Product Service,936,0.09930807184465873,2.475392854128258
6980,634,Auth Service,936,0.025557436547550504,0.4255831778313408
6981,634,Order Service,862,0.012568529254205669,0.8911485514670154
6982,634,API,936,0.13335850178466857,4.56284909957593
6983,634,www,936,0.13335850178466857,4.611752386978626
6984,634,Website,936,0.13335850178466857,4.69831821460632
6985,635,Product DB,902,0.010146150971895286,0.6162478266325891
6986,635,Customer DB,962,0.006329684100190486,0.13480602950953519
6987,635,Order DB,905,0.0009952815783324164,0.12049513891906523
6988,635,Shipping Cost Service,898,0.0011215768880162857,0.38128401050553473
6989,635,Caching Service,902,0.10641933251636106,2.1404850319502797
6990,635,Product Service,962,0.11307129155144324,2.4595781228502855
6991,635,Auth Service,962,0.006329684100190486,0.44278345872701946
6992,635,Order Service,905,0.0009952815783324164,0.6325024078303343
6993,635,API,962,0.1195624264106997,4.172250053406472
6994,635,www,962,0.1195624264106997,4.464082436637002
6995,635,Website,962,0.1195624264106997,4.722121726204826
6996,636,Product DB,931,0.004891743124606077,0.14007918441146575
6997,636,Customer DB,926,0.002926762817752315,0.17742253808446334
6998,636,Order DB,924,0.017248582500474605,0.1122405718026581
6999,636,Shipping Cost Service,913,0.0028428536216332494,0.13073225506145
7000,636,Caching Service,931,0.091063946625728,2.100191606379352
7001,636,Product Service,926,0.09630059634801236,2.361371507131005
7002,636,Auth Service,926,0.002926762817752315,0.30907326373575383
7003,636,Order Service,924,0.017248582500474605,0.8191570572316967
7004,636,API,926,0.11448742286645608,4.0523238391621526
7005,636,www,926,0.11448742286645608,4.053931708523042
7006,636,Website,926,0.11448742286645608,4.072888524770661
7007,637,Product DB,888,0.002277305002402376,0.07295511600327552
7008,637,Customer DB,888,0.006254953044414953,0.007692052839354491
7009,637,Order DB,909,0.00404720470233814,0.03228182455006534
7010,637,Shipping Cost Service,858,0.0015326602630859074,0.13272524912589226
7011,637,Caching Service,888,0.002277305002402376,2.227495426462496
7012,637,Product Service,888,0.014220252492151449,2.5407655237988562
7013,637,Auth Service,888,0.006254953044414953,0.2023344669999683
7014,637,Order Service,909,0.00404720470233814,0.6159281573051876
7015,637,API,888,0.024350955865921065,4.005072895849383
7016,637,www,888,0.024350955865921065,4.137659093095239
7017,637,Website,888,0.024350955865921065,4.663364411225222
7018,638,Product DB,863,0.016230865984088058,0.39248059869126994
7019,638,Customer DB,870,0.003876873739590751,0.3157720448511836
7020,638,Order DB,914,0.03636529374816737,0.12279027746160623
7021,638,Shipping Cost Service,888,0.012341394149133968,0.12478070516710943
7022,638,Caching Service,863,0.09083231412842985,2.2330450685980674
7023,638,Product Service,870,0.10553393915212406,2.3888260417711584
7024,638,Auth Service,870,0.003876873739590751,0.4265388293445126
7025,638,Order Service,914,0.03636529374816737,0.6998342427919725
7026,638,API,870,0.14140308709270488,4.0410850083684435
7027,638,www,870,0.14140308709270488,4.400035690127356
7028,638,Website,870,0.14140308709270488,4.435651081243174
7029,639,Product DB,873,0.010208005342391604,0.12302412069839033
7030,639,Customer DB,949,0.006066482397944209,0.2501250842551936
7031,639,Order DB,899,0.005472945181219714,0.36568175576670237
7032,639,Shipping Cost Service,852,0.014901457133938076,0.1344273431467971
7033,639,Caching Service,873,0.13381602059351672,2.1134792885673
7034,639,Product Service,949,0.15189981136142972,2.3899769098126167
7035,639,Auth Service,949,0.009121475401226634,0.4754564135647159
7036,639,Order Service,899,0.0188170059349886,0.9129909298318798
7037,639,API,949,0.17544887570615264,4.542881468064218
7038,639,www,949,0.17544887570615264,4.801648425402164
7039,639,Website,949,0.17544887570615264,4.995083506622536
7040,640,Product DB,932,0.0005590396480495438,0.37534567998641516
7041,640,Customer DB,884,0.001960981179007321,0.2586281425584261
7042,640,Order DB,867,0.011889773423065674,0.17022441521241244
7043,640,Shipping Cost Service,897,0.013924172911625385,0.33977316255256396
7044,640,Caching Service,932,0.0005590396480495438,2.502862297464891
7045,640,Product Service,884,0.016408023531317872,2.9248719821507763
7046,640,Auth Service,884,0.01383082340853272,0.5246353188773573
7047,640,Order Service,867,0.011889773423065674,0.7843945003773962
7048,640,API,884,0.041544849071562306,4.93526705976879
7049,640,www,884,0.041544849071562306,5.109621935770283
7050,640,Website,884,0.041544849071562306,5.166144848271639
7051,641,Product DB,909,0.0038137210257759425,0.0583213290494132
7052,641,Customer DB,945,0.022920120202032095,0.29394753441090926
7053,641,Order DB,887,0.0010999840562280773,0.4605462991642861
7054,641,Shipping Cost Service,846,0.010250575220570313,0.10068434567364955
7055,641,Caching Service,909,0.0038137210257759425,2.2185844771412335
7056,641,Product Service,945,0.036623864266070005,2.5456873369785695
7057,641,Auth Service,945,0.02965609281029313,0.9369229998221614
7058,641,Order Service,887,0.011111531264854223,1.0317189917229026
7059,641,API,945,0.07558096427249661,5.083966832870303
7060,641,www,945,0.07558096427249661,5.487905274244944
7061,641,Website,945,0.07558096427249661,5.554676682879361
